hash,datetime,from,to,value_token,direction
0x0e90d9ab61d7ddf7e68b5554c5c336358e33dc59ce0be2ae62c1db157e4bccb0,2025-10-02 09:17:23+00:00,0x2933782b5a8d72f2754103d1489614f29bfa4625,0x58edf78281334335effa23101bbe3371b6a36a51,600000.0,deposit_to_exchange
0xe38da3621077927dfd4918e5d4e117d1f41e15a5e604aa379bae1d6544c49ae8,2025-10-02 02:00:35+00:00,0x58edf78281334335effa23101bbe3371b6a36a51,0x1b14376ee2d46ae5c27a43d902d96d4f3f264b83,278554.37427996984,withdrawal_from_exchange
0xb1e64cfef8c4d12cffdb729bc2a45b34093d1c32079e4f1cabf6f5c598ba8172,2025-09-29 10:01:11+00:00,0xf335788b2251dec93332310d96d15500cdc4c34b,0x548054687ef6c56c6d82e8269e5fd93d8b88fcb2,117666.17448785108,withdrawal_from_exchange
0xa48d8d2c230bdb978acc0a5ed2df0188482ccadc894b55483ee93f4b92c6ddb2,2025-09-29 02:48:11+00:00,0x548054687ef6c56c6d82e8269e5fd93d8b88fcb2,0xf335788b2251dec93332310d96d15500cdc4c34b,150000.0,deposit_to_exchange
0x522b3c3c1dd0b807fa6c29a3e9e21a69908f5c3c7ef86dcfd6f6d44b78ec37c1,2025-09-27 07:30:35+00:00,0x365084b05fa7d5028346bd21d842ed0601bab5b8,0xc593fe9193b745447e86b45ea0bf62565ee030cc,120640.92989232237,deposit_to_exchange
0xc711548a92c48fb5291d8151de4d1cc2ab2601f6f60c192ce78e5bbbf775beb3,2025-09-25 17:47:11+00:00,0xd5ba81959b8529f4a0b447dd8b145deffa7f0212,0x9642b23ed1e01df1092b92641051881a322f5d4e,119993.0,deposit_to_exchange
0xf0dd96f0222d774cc8efad0aa9963317d289a40acac7751f7438b85c7dc7dbe8,2025-09-25 17:38:35+00:00,0x58edf78281334335effa23101bbe3371b6a36a51,0xd5ba81959b8529f4a0b447dd8b145deffa7f0212,119993.0,withdrawal_from_exchange
0x90975985a0dedf817b8936751c395b938ece3bf3ca17a7f4937f77250842bec7,2025-09-25 11:00:47+00:00,0x58edf78281334335effa23101bbe3371b6a36a51,0x1b14376ee2d46ae5c27a43d902d96d4f3f264b83,228337.04150237364,withdrawal_from_exchange
0x6e54104218af843d915d34aba7e0bc112c0df5fd596ba3ef72b7c6878c2db2e5,2025-09-25 07:25:59+00:00,0x3f953e053aa530f3155a07170bf35f8cde6bb453,0x58edf78281334335effa23101bbe3371b6a36a51,150000.0,deposit_to_exchange
0xf07ea168d3921ce3c1a15bdf729bdd55105b4d1e61c8cc351dc14d7085f26711,2025-09-25 06:44:47+00:00,0x3f953e053aa530f3155a07170bf35f8cde6bb453,0x58edf78281334335effa23101bbe3371b6a36a51,100000.0,deposit_to_exchange
0x16855170f238377f353088c2cbdec174265ed195dce04c8bba182a78a73c97d4,2025-09-17 20:04:35+00:00,0x125575d8ff55bca69b694a8f2e877a0bab7b8da5,0xc593fe9193b745447e86b45ea0bf62565ee030cc,216628.2124,deposit_to_exchange
0x5c359e05c1b6b5db75a9e1d0647de287fc272797a6820212bd1ecc1e26f07a18,2025-09-17 16:53:23+00:00,0x0c72dc0e7681a933c5a72b9151f7d246e30a90d3,0x9642b23ed1e01df1092b92641051881a322f5d4e,106754.0801,deposit_to_exchange
0xa402739656208e060b37ab87ae17416ea20f8583f2a8e1cac01143a784876300,2025-09-03 10:41:59+00:00,0x5efd3becc84bd35ff5f83e9cbeff8ce03cfc6ce8,0x3cc936b795a188f0e246cbb2d74c5bd190aecf18,327954.7734783163,deposit_to_exchange
0x0c57b53984e306b6e27bf96bb0455d0387502eb086ce57c8fa17095a0cddeba9,2025-08-22 19:04:35+00:00,0x24e896d52cd44aaf83587e54d92a4c3d01e13b67,0x58edf78281334335effa23101bbe3371b6a36a51,123366.0,deposit_to_exchange
0x55d49f64b10dac07908f27ce6f7a93a9a9fa6f85455952ef415a36c7fbd1ce2f,2025-08-22 16:52:11+00:00,0x926a4354ef671aac7b63ff1eddb620638e3d8893,0x9642b23ed1e01df1092b92641051881a322f5d4e,123366.0,deposit_to_exchange
0x04a1644f7f32358c95fec0baff8ab7615551b5bfca0f27f7ee2f112945e2aba8,2025-08-20 11:00:23+00:00,0x58edf78281334335effa23101bbe3371b6a36a51,0x1b14376ee2d46ae5c27a43d902d96d4f3f264b83,190875.07216279386,withdrawal_from_exchange
0x56148469920d631c5dd3cdf9abf093cb545a80e868299a6faf8a52e8722a5cd2,2025-08-19 12:55:59+00:00,0x58edf78281334335effa23101bbe3371b6a36a51,0x1b14376ee2d46ae5c27a43d902d96d4f3f264b83,200000.0,withdrawal_from_exchange
0x817c37b22ffea23876e919cca57c7719e9d0fd56bad3f4050131f3c47fa0da55,2025-08-19 02:00:47+00:00,0xb8e6d31e7b212b2b7250ee9c26c56cebbfbe6b23,0x58edf78281334335effa23101bbe3371b6a36a51,452700.0,deposit_to_exchange
0xe82bc6050c881b81da3c696bc3e44ca0edf4a48a325a7e4b6b92b1d4e0635704,2025-08-19 02:00:35+00:00,0x58edf78281334335effa23101bbe3371b6a36a51,0xb8e6d31e7b212b2b7250ee9c26c56cebbfbe6b23,133261.75201500097,withdrawal_from_exchange
0xce0ecc05c9e10e453c5551bf9f9642512fb5d7371ff6e7e3567e3dbb6c01eb1c,2025-08-18 17:01:35+00:00,0x58edf78281334335effa23101bbe3371b6a36a51,0x2933782b5a8d72f2754103d1489614f29bfa4625,900000.0,withdrawal_from_exchange
0x75812ac354bc16808493c130401f19c018692aab56bcca758cda4c2e706e091a,2025-08-18 14:41:11+00:00,0x2933782b5a8d72f2754103d1489614f29bfa4625,0x58edf78281334335effa23101bbe3371b6a36a51,1252700.0,deposit_to_exchange
0xe24e313b012b7ad635cd5a464c5d90554cf4b333214e0fdbebd98481d17e9902,2025-08-18 13:34:35+00:00,0xa09240a7f2732898f49074dc2b1f63b46b18e1a4,0x58edf78281334335effa23101bbe3371b6a36a51,131722.58656084,deposit_to_exchange
0x198f29c422eaa9df9916ffa2170ab648c9c3f528f447ed65b33b5fe079c2268f,2025-08-14 12:04:59+00:00,0xab993c21d2afcbb90dfa1856c5346d06c8c88616,0xc593fe9193b745447e86b45ea0bf62565ee030cc,149507.92135771486,deposit_to_exchange
0x1fb8bfb45c50de7dfda900b20f008f52a02d7ebe14ee8efa4e984a010ab0e727,2025-08-13 15:22:47+00:00,0x9008d19f58aabd9ed0d60971565aa8510560ab41,0x2f88408acab51f7f79ec3833a1450afed9ed87ae,131913.18347831632,withdrawal_from_exchange
0xf122e6f64ad15147d72c4c7caf32ab5ddd9bb850f6df7eb03318d3f88fc9f40c,2025-08-12 13:22:35+00:00,0x24e896d52cd44aaf83587e54d92a4c3d01e13b67,0x58edf78281334335effa23101bbe3371b6a36a51,100000.0,deposit_to_exchange
0x8df4ebfb5027a7821b986450ecb1998983255f8aeb829b7ebe3811e00849d4ac,2025-08-12 06:43:47+00:00,0xc593fe9193b745447e86b45ea0bf62565ee030cc,0x66a9893cc07d91d95644aedd05d03f95e1dba8af,100250.0,withdrawal_from_exchange
0xfb91221adbd76905e30b7c2c5ef3bf993709e5a77a255e9ebd5bd077fe9b3cce,2025-07-28 17:24:59+00:00,0x2933782b5a8d72f2754103d1489614f29bfa4625,0x58edf78281334335effa23101bbe3371b6a36a51,300000.0,deposit_to_exchange
0xb22241c29020002082b7f887de1021a31e022cf154b799908ec42671b0b53268,2025-07-28 04:02:11+00:00,0x9642b23ed1e01df1092b92641051881a322f5d4e,0xe92e65049b3c2ca12806e9567b08895118c5a03f,135037.76999899998,withdrawal_from_exchange
0x45202146f8c0eaf7019da73e3a44983f57014779e5352aa8c6ad5f7a180c82bb,2025-07-28 02:23:11+00:00,0x0d4d42969105e5a144a2538aeb24a2e16be40e34,0x9642b23ed1e01df1092b92641051881a322f5d4e,150000.0,deposit_to_exchange
0x023b184e696d08b55ad071238fb28e39258f16732316d3fea5372986dfb4736c,2025-07-24 10:18:47+00:00,0x24e896d52cd44aaf83587e54d92a4c3d01e13b67,0x58edf78281334335effa23101bbe3371b6a36a51,100000.0,deposit_to_exchange
0x9f4fa4a5b0836e1cd3c78286feb01b03b2fd094dbd233ca8e7fb02f3ce2c643a,2025-07-24 07:18:59+00:00,0x5efd3becc84bd35ff5f83e9cbeff8ce03cfc6ce8,0x9642b23ed1e01df1092b92641051881a322f5d4e,219999.66,deposit_to_exchange
0xc548230e00f835b92dca3e06a634951ec75b7f36cf1688d1790b787e372ccb1f,2025-07-21 15:59:11+00:00,0x0cfc408601c5c1118c91b1a06ccdfa94cba7c21e,0xaa469fc353c0ccffc8fc192e021afbc4e5303892,200000.0,deposit_to_exchange
0x8a80b03cbbc2d3fabed01dcd173ad2db185423e5d169cf3ad0e4335885a4b044,2025-07-21 15:49:11+00:00,0xc593fe9193b745447e86b45ea0bf62565ee030cc,0xc36442b4a4522e871399cd717abdd847ab11fe88,251631.0231716071,withdrawal_from_exchange
0xbe9e01786bcdab7bcad44347f0663285557a8ceecd9ddd5b7a3608559970d3ce,2025-07-19 02:00:35+00:00,0x58edf78281334335effa23101bbe3371b6a36a51,0xe8c15aad9d4cd3f59c9dfa18828b91a8b2c49596,305901.35758475686,withdrawal_from_exchange
0x547a1a51f6fe5995c7c83dd763577397abc872dada9b675926b1255b8aa80236,2025-07-18 16:28:47+00:00,0x24e896d52cd44aaf83587e54d92a4c3d01e13b67,0x58edf78281334335effa23101bbe3371b6a36a51,380000.0,deposit_to_exchange
0xfeaad9f12ed4f1220665b94db46a4d59237d6770adccbdab3e82df707f077cab,2025-07-16 16:15:11+00:00,0x1ab4973a48dc892cd9971ece8e01dcc7688f8f23,0x57d7b62c7b877f315b2d0cac98c4775f5bd3cd0b,322982.63828216,withdrawal_from_exchange
0xe04df042d6092d40a34c92eb43034ce7ec47fd39f0e827b8692324f6644d7944,2025-07-13 11:01:11+00:00,0x9642b23ed1e01df1092b92641051881a322f5d4e,0xe92e65049b3c2ca12806e9567b08895118c5a03f,137190.03,withdrawal_from_exchange
0x8ea5c041d32a89a4f88566f1e731e6ed8818ab148f0b61dfc24fd99a47f9459e,2025-07-13 09:01:11+00:00,0x0d4d42969105e5a144a2538aeb24a2e16be40e34,0x9642b23ed1e01df1092b92641051881a322f5d4e,200000.0,deposit_to_exchange
0x5a3fd4a1581b5a93e5564e4a199001654a2b1e60061d719a8e689ab797a9adbb,2025-07-11 02:00:35+00:00,0x58edf78281334335effa23101bbe3371b6a36a51,0xe8c15aad9d4cd3f59c9dfa18828b91a8b2c49596,122603.87696081297,withdrawal_from_exchange
0x2057aa10c6a0f05b6a1cd7dd55be03a1c35feeea24bb8839cc11ed1436bcedf7,2025-07-10 18:38:47+00:00,0x24e896d52cd44aaf83587e54d92a4c3d01e13b67,0x58edf78281334335effa23101bbe3371b6a36a51,333333.0,deposit_to_exchange
0xd8053108bed3ffcb757f157db9af340be91b8c3bfdb25431c621053d609ff341,2025-07-07 04:48:11+00:00,0x9642b23ed1e01df1092b92641051881a322f5d4e,0xe92e65049b3c2ca12806e9567b08895118c5a03f,273661.2,withdrawal_from_exchange
0x14a0b92f3a19ff93fe9f350b40c7447b28f03d09b24ef79f5fa05a61c9f90185,2025-07-07 03:43:23+00:00,0x0d4d42969105e5a144a2538aeb24a2e16be40e34,0x9642b23ed1e01df1092b92641051881a322f5d4e,300000.0,deposit_to_exchange
0x3b504e0e27d26f376c1fa247d4c458a80ed02f9516c49500fc751d4d98676562,2025-06-24 10:01:11+00:00,0xf335788b2251dec93332310d96d15500cdc4c34b,0x548054687ef6c56c6d82e8269e5fd93d8b88fcb2,203890.67407473794,withdrawal_from_exchange
0xb620ce06d084be735d8352936e5ec3cca24e2f4b71e8e8d17914c921084ad05c,2025-06-23 07:24:59+00:00,0x548054687ef6c56c6d82e8269e5fd93d8b88fcb2,0xf335788b2251dec93332310d96d15500cdc4c34b,213034.23406391,deposit_to_exchange
0x6a1fad3cdff1ed51c3bd37fb3b3f798e88a53b3325a04a60efb5cdadddb16c24,2025-06-19 10:01:35+00:00,0xf335788b2251dec93332310d96d15500cdc4c34b,0x548054687ef6c56c6d82e8269e5fd93d8b88fcb2,213034.23406391,withdrawal_from_exchange
0x4b6c426cd20b62482c6609a510d060a6e6b61803e2da95507fced23859c6e247,2025-06-18 10:25:35+00:00,0x548054687ef6c56c6d82e8269e5fd93d8b88fcb2,0xf335788b2251dec93332310d96d15500cdc4c34b,221439.86868106,deposit_to_exchange
0x9e539c7d8105646508d2b388e315f45cbf102d615c96c3fc7c94bb4ac5c172f0,2025-06-17 11:40:11+00:00,0x75de8e33cc2b242b63e8992b70fe4544ccb3592b,0xaa469fc353c0ccffc8fc192e021afbc4e5303892,100000.000365,deposit_to_exchange
0xf637bd56d0c1d649ebc0c3fa4ce119e61091e9eca9136d502ab664d2009949e0,2025-06-13 18:13:23+00:00,0xc534dd7ce3ba7a9a6b5aebff81095cacc7bf6d77,0x58edf78281334335effa23101bbe3371b6a36a51,120674.0,deposit_to_exchange
0xa2ce5324e88f178c79d5e5953316216ddac2adf40d7c18893192b3dc28c160ac,2025-06-12 10:22:47+00:00,0xc29b8ab20f59623fa15564470eb22f16433eb0b7,0xaa469fc353c0ccffc8fc192e021afbc4e5303892,123021.832,deposit_to_exchange
0xb75957b2db7250d5b40fec18bd1490285fc625ef46aa3c2f018889c0023aaab7,2025-05-25 02:00:35+00:00,0x58edf78281334335effa23101bbe3371b6a36a51,0xdd276dc5223d0120f9bf1776f38957cc8da23cb0,234033.1167737164,withdrawal_from_exchange
0xd79525d33e39f3917858358d1392acf2eac67155b7a76fae2f1dfa4cd3ced874,2025-05-24 18:54:59+00:00,0x24e896d52cd44aaf83587e54d92a4c3d01e13b67,0x58edf78281334335effa23101bbe3371b6a36a51,300000.0,deposit_to_exchange
0xa455cd702893cdc206901a45659bfe7e6fc9833452e1c176b1e33982ff936fd9,2025-05-21 00:24:35+00:00,0x58c8eb2ec05e31556583d0be07e59f24abbae2ce,0x9642b23ed1e01df1092b92641051881a322f5d4e,130000.0,deposit_to_exchange
0x48a05524fccaa362dc0cbe41425844ca5e49e8ad469100fabf1675a6b5fcdc83,2025-05-19 16:56:11+00:00,0x9642b23ed1e01df1092b92641051881a322f5d4e,0x103abdc75115370696945345a7b7379e7ee545a1,125839.93000000001,withdrawal_from_exchange
0xfe68ecfe3bb3d512dfcdf4018b7c6f94f601ee8df24e8152c02f016f39aded75,2025-05-18 22:55:35+00:00,0x9642b23ed1e01df1092b92641051881a322f5d4e,0x2fea55edd0d09d3005d51ff77e135fdae71f9902,127028.51114265999,withdrawal_from_exchange
0x6a60626c767c3611b615525da4acb10c5c3631b962226a8e43f6f38db5561b5a,2025-05-12 18:53:47+00:00,0x58edf78281334335effa23101bbe3371b6a36a51,0x6d5317ef321753c3ec2a5c96fb7f6e9e16a02b4c,102614.71,withdrawal_from_exchange
0x2424ab9ad68da4e6b75cae9e5428455a23bad224a1752779db5e5bd033a48e74,2025-05-12 15:33:23+00:00,0x99893849acb6b71fb9257ba057e3f0bc32d151aa,0x58edf78281334335effa23101bbe3371b6a36a51,145363.24,deposit_to_exchange
0x4cd134d4114b660698b88596197824d8def66a06b3ab1574ea059191c121ff00,2025-05-12 15:27:11+00:00,0x0658230d42b7dcf7b4dd8cf6856b38b58a776431,0x9642b23ed1e01df1092b92641051881a322f5d4e,121266.67,deposit_to_exchange
0x82e7be6120a3ed0f6176b928abb064f43fa0cef5b0fc7caa8a79e91fa085f0b7,2025-05-12 14:11:35+00:00,0x6f399b26ea6af7cc51a4d71a2c8eec067db08249,0x9642b23ed1e01df1092b92641051881a322f5d4e,326162.79069767444,deposit_to_exchange
0xbeaacc180867d15d6dc4141da5a44c3d33b0c602ecaa19dad4be1c132a8cdbbd,2025-05-10 11:00:35+00:00,0x58edf78281334335effa23101bbe3371b6a36a51,0xdd276dc5223d0120f9bf1776f38957cc8da23cb0,231340.504417715,withdrawal_from_exchange
0xd6a118e38091fd9915f8671f012b3bc9f65506f3f24d2f2e9cac2cc9d87b6d43,2025-05-09 05:12:11+00:00,0xdd276dc5223d0120f9bf1776f38957cc8da23cb0,0x58edf78281334335effa23101bbe3371b6a36a51,500000.0,deposit_to_exchange
0x7580bf419de8a95c69a56e48fa3efb7b51381a8f66671a176d5d57fa3f0ddea6,2025-04-29 09:34:11+00:00,0x9642b23ed1e01df1092b92641051881a322f5d4e,0xd8d6ffe342210057bf4dcc31da28d006f253cef0,219230.81,withdrawal_from_exchange
0x9fceb2c746a024ee45488a00edaf0862dccdb6ddec2690e178a814464d234690,2025-04-29 07:28:59+00:00,0x0d4d42969105e5a144a2538aeb24a2e16be40e34,0x9642b23ed1e01df1092b92641051881a322f5d4e,250000.0,deposit_to_exchange
0x5663327f0c098df25854ff1632fd2f8a6fb7d5bebdc8c744e254412c66ad3abc,2025-04-23 12:01:59+00:00,0x0d4d42969105e5a144a2538aeb24a2e16be40e34,0x9642b23ed1e01df1092b92641051881a322f5d4e,100000.0,deposit_to_exchange
0xb5f8441f05285d56c7319d1244a13ef7815755a1966c6a36aa974d028d14b10a,2025-04-10 02:00:35+00:00,0x58edf78281334335effa23101bbe3371b6a36a51,0xdd276dc5223d0120f9bf1776f38957cc8da23cb0,467245.7004614052,withdrawal_from_exchange
0x9b7aefc4797578c0c561e664c467473af860ec7d9d38018c5aad4ed70fe964a1,2025-04-09 23:06:35+00:00,0xc534dd7ce3ba7a9a6b5aebff81095cacc7bf6d77,0x58edf78281334335effa23101bbe3371b6a36a51,357387.44,deposit_to_exchange
0x30255be18d045f9cb0feadf22930a282c55b93c40ba563e5ca967d451e54ac0c,2025-04-07 04:17:35+00:00,0xabe9b6807e4efbcd8d33d2b09c1255c333a02bf8,0xc593fe9193b745447e86b45ea0bf62565ee030cc,330110.6197213289,deposit_to_exchange
0xc64d0e0905713899632a46594c5d9507ac0a0478b9b3a5ba1f68640a9502cfaf,2025-04-02 17:03:35+00:00,0x2933782b5a8d72f2754103d1489614f29bfa4625,0x58edf78281334335effa23101bbe3371b6a36a51,492100.0,deposit_to_exchange
0x3bebda9fa92fda15c48a5d196fea3310cfb299eaae0dd7dafdbbdd26c20ec1e0,2025-04-02 15:28:35+00:00,0x58edf78281334335effa23101bbe3371b6a36a51,0xb61a451f926c73312c7b3b01b73194b02cbfacb2,200000.0,withdrawal_from_exchange
0xd204235ec85d68e4a159cc3b9018eaa53f6270587d0c00a72026d64c7564f3e7,2025-03-25 15:22:47+00:00,0x51b97d5c29af7e89bca1f5aa05de0224b9ad186b,0x9642b23ed1e01df1092b92641051881a322f5d4e,181952.0,deposit_to_exchange
0x7d28e480f02c6a40c1bb7d2d46d71f64db43c3fa32e6c50f8e73a1102d04d7fc,2025-03-25 15:13:35+00:00,0x58edf78281334335effa23101bbe3371b6a36a51,0x51b97d5c29af7e89bca1f5aa05de0224b9ad186b,181952.0,withdrawal_from_exchange
0x5d0877cd2d52c86d46e746c89e7950f87d362b8b891ccfd68c88f7d043e2765a,2025-03-20 02:00:35+00:00,0x58edf78281334335effa23101bbe3371b6a36a51,0xb8e6d31e7b212b2b7250ee9c26c56cebbfbe6b23,144657.0981907093,withdrawal_from_exchange
0x6c7550ee9c1281872ba1c0caee6b2908f8b9b285c53910844a175f62d45d3f53,2025-03-11 20:13:11+00:00,0x0d4d42969105e5a144a2538aeb24a2e16be40e34,0x9642b23ed1e01df1092b92641051881a322f5d4e,101001.21,deposit_to_exchange
0xc47b1d6afc9dcadedb3309daba427c98b2de00e314f78a3bb85c599a9243fe2d,2025-03-11 01:42:59+00:00,0xb8e6d31e7b212b2b7250ee9c26c56cebbfbe6b23,0x58edf78281334335effa23101bbe3371b6a36a51,498900.0,deposit_to_exchange
0x8ac6da380b9fc20f623792dace8ab89315d571ffe65b4036ba38822d8835cc8b,2025-03-11 00:07:11+00:00,0x9642b23ed1e01df1092b92641051881a322f5d4e,0xd8d6ffe342210057bf4dcc31da28d006f253cef0,432606.95,withdrawal_from_exchange
0xe6519f6b7f8966918d30a1e59a30d45b128e6889983555a58ba089b37824f2b5,2025-03-10 23:21:23+00:00,0x0d4d42969105e5a144a2538aeb24a2e16be40e34,0x3cc936b795a188f0e246cbb2d74c5bd190aecf18,128037.59,deposit_to_exchange
0xacdeb20ab58a4cf9cff3a2a38424a9e41d548eb31ba9ede1a20480d582df6de6,2025-03-10 22:54:59+00:00,0x0d4d42969105e5a144a2538aeb24a2e16be40e34,0x9642b23ed1e01df1092b92641051881a322f5d4e,400000.0,deposit_to_exchange
0x03ecd81b2d3fcd5272b59c120746620009b8a3b14b4caf15e125a5473af7e76b,2025-03-10 22:18:35+00:00,0x58edf78281334335effa23101bbe3371b6a36a51,0xb61a451f926c73312c7b3b01b73194b02cbfacb2,400000.0,withdrawal_from_exchange
0xc4f50e55cda58640c4c5f248caf5c42f6c6473ff00227d9a7b31a563b59282ac,2025-03-10 00:27:47+00:00,0xe1b5f0b39e967bf73b19e2f604767f63982ce52b,0x58edf78281334335effa23101bbe3371b6a36a51,200099.99999999997,deposit_to_exchange
0x5883c2f2234eeddc7df8538eca14e87bcca3882624ccd19aa56d3c2337f6e224,2025-03-10 00:18:35+00:00,0xeed86b90448c371eab47b7f16e294297c27e4f51,0xe1b5f0b39e967bf73b19e2f604767f63982ce52b,199999.99999999997,withdrawal_from_exchange
0x97ed0bb111ef5eb206c9a66bdec53fae98e6c588f7fa505640975807f2b365e7,2025-03-09 13:40:59+00:00,0x51b97d5c29af7e89bca1f5aa05de0224b9ad186b,0x9642b23ed1e01df1092b92641051881a322f5d4e,119993.07,deposit_to_exchange
0x055f5b43ad0e8b0c0d1361e1ae084a8991a2399af14d914cfa42d4d725081d19,2025-03-09 13:33:35+00:00,0x58edf78281334335effa23101bbe3371b6a36a51,0x51b97d5c29af7e89bca1f5aa05de0224b9ad186b,119993.07,withdrawal_from_exchange
0x7b944c71565ff8ec308f9b8919a5fbbbc27803fc914e55d3e23829409c55fb1d,2025-03-09 03:25:23+00:00,0x9008d19f58aabd9ed0d60971565aa8510560ab41,0xb4950fce1b8ef332b4f9670f4336cc1016394a6b,102386.02081535073,withdrawal_from_exchange
0x1194444049cf83ad56833139eb9dfb75822d3245042d0e716c2f2388d692e489,2025-03-09 01:34:59+00:00,0xafedf06777839d59eed3163cc3e0a5057b514399,0xf335788b2251dec93332310d96d15500cdc4c34b,130000.0,deposit_to_exchange
0xcc068886e26962075f3bb9d20009cbce4b30ed2c50525f43976a006b5a231b0b,2025-03-05 21:33:59+00:00,0x51b97d5c29af7e89bca1f5aa05de0224b9ad186b,0x9642b23ed1e01df1092b92641051881a322f5d4e,100000.0,deposit_to_exchange
0x46093c8155608de3cdf73b62e705ef7b90794ae310700e23c2788a8a719b2fed,2025-03-05 21:28:35+00:00,0x58edf78281334335effa23101bbe3371b6a36a51,0x51b97d5c29af7e89bca1f5aa05de0224b9ad186b,100000.0,withdrawal_from_exchange
0x9666d64c6c78dd93afd5eb54ef4a849120b4200eb0b2ac447cacf65022836a69,2025-03-04 02:00:35+00:00,0x58edf78281334335effa23101bbe3371b6a36a51,0x2933782b5a8d72f2754103d1489614f29bfa4625,153114.79789994317,withdrawal_from_exchange
0xf939ff6ac5de1c217b12672d14993fce90ad7f7b0cbba877e85918cdd851dd36,2025-03-03 23:27:47+00:00,0xa33c6a5d7a8e1d8adf83843ece910f8c53b1a69d,0x58edf78281334335effa23101bbe3371b6a36a51,219995.0,deposit_to_exchange
0xa39f25b97d91cd6d39cbb9dc6eac9b4e56f93f6e86c8fee4b8c508208ac5cf5a,2025-03-03 23:12:11+00:00,0x9642b23ed1e01df1092b92641051881a322f5d4e,0xa33c6a5d7a8e1d8adf83843ece910f8c53b1a69d,219995.0,withdrawal_from_exchange
